,FID,SRC_AGENCY,LATITUDE,LONGITUDE,REP_DATE,SIZE_HA,CAUSE,PROTZONE,ECOZ_NAME,FireLocation,WeatherLocation,x,y,MAX_REL_HUMIDITY,LOCAL_DAY,ID,MEAN_TEMPERATURE,MIN_REL_HUMIDITY,PROVINCE_CODE,LOCAL_MONTH,TOTAL_RAIN,STATION_NAME,SPEED_MAX_GUST,TOTAL_PRECIPITATION,CLIMATE_IDENTIFIER,MAX_TEMPERATURE,LOCAL_YEAR,TOTAL_SNOW,MIN_TEMPERATURE,SNOW_ON_GROUND,Class
256,371337,QC,53.6148,-78.89539999999998,2021-05-08,0.0,L,nordique,Taiga Shield East,"(53.6148, -78.89539999999998)","53.01055555555556,-78.83111111111111",-78.83111111111111,53.01055555555556,91.1,8.0,7098908.2021.5.8,11.873333333333333,59.8,QC,5.0,0.0,WEMINDJI A,41.90909090909091,0.0,7098908,9.2,2021.0,0.0,-4.1,0.0,0
257,371338,QC,47.7319,-79.34449999999998,2021-05-08,0.0,L,intensive,Boreal Shield East,"(47.7319, -79.34449999999998)","48.24583333333333,-79.03416666666666",-79.03416666666666,48.24583333333333,91.1,8.0,7086716.2021.5.8,9.726666666666667,59.8,QC,5.0,0.0,ROUYN,39.92307692307692,0.0,7086716,10.6,2021.0,0.0,-4.1,0.0,0
258,371339,QC,47.9081,-77.933,2021-05-06,0.0,L,intensive,Boreal Shield East,"(47.9081, -77.933)","48.053333333333335,-77.78277777777778",-77.78277777777778,48.053333333333335,91.1,6.0,7098605.2021.5.6,3.6,59.8,QC,5.0,0.0,VAL D'OR A,35.0,0.0,7098605,8.5,2021.0,0.0,-4.1,0.0,0
259,371349,QC,48.1173,-69.8472,2021-05-09,0.0,L,intensive,Boreal Shield East,"(48.1173, -69.8472)","48.13555555555556,-69.71638888888889",-69.71638888888889,48.13555555555556,91.1,9.0,7046059.2021.5.9,1.75,59.8,QC,5.0,0.0,POINTE DE L'ISLET,40.0,0.0,7046059,12.4,2021.0,0.0,-4.1,0.0,0
260,371353,QC,53.622,-73.53329999999998,2021-05-08,0.0,L,nordique,Taiga Shield East,"(53.622, -73.53329999999998)","53.75472222222222,-73.67527777777778",-73.67527777777778,53.75472222222222,91.1,8.0,7093714.2021.5.8,3.6,59.8,QC,5.0,0.0,LA GRANDE 4 A,33.0,0.0,7093714,12.1,2021.0,0.0,-4.1,0.0,0
261,371362,QC,52.5612,-76.2204,2021-05-25,0.0,L,nordique,Hudson Plain,"(52.5612, -76.2204)","53.625277777777775,-77.70416666666667",-77.70416666666667,53.625277777777775,91.1,25.0,7093716.2021.5.25,10.6,53.944252873563215,QC,5.0,12.3,LA GRANDE RIVIERE A,34.0,12.3,7093716,14.3,2021.0,0.0,-4.1,0.0,0
262,371364,QC,53.0072,-77.38379999999998,2021-05-25,0.0,L,nordique,Taiga Shield East,"(53.0072, -77.38379999999998)","53.625277777777775,-77.70416666666667",-77.70416666666667,53.625277777777775,91.1,25.0,7093716.2021.5.25,10.6,53.944252873563215,QC,5.0,12.3,LA GRANDE RIVIERE A,34.0,12.3,7093716,14.3,2021.0,0.0,-4.1,0.0,0
263,371365,QC,53.499,-78.5445,2021-05-25,0.0,L,nordique,Taiga Shield East,"(53.499, -78.5445)","53.01055555555556,-78.83111111111111",-78.83111111111111,53.01055555555556,91.1,25.0,7098908.2021.5.25,9.726666666666667,81.0,QC,5.0,0.0,WEMINDJI A,60.0,0.0,7098908,14.3,2021.0,0.0,-4.1,0.0,0
264,371366,QC,49.6922,-78.6362,2021-05-25,0.0,L,intensive,Boreal Shield East,"(49.6922, -78.6362)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,91.1,25.0,7094637.2021.5.25,17.3,63.0,QC,5.0,0.0,MATAGAMI,47.0,0.0,7094637,23.2,2021.0,0.0,11.4,0.0,0
265,371370,QC,49.1982,-65.4011,2021-05-31,0.0,L,intensive,Atlantic Maritime,"(49.1982, -65.4011)","49.25083333333333,-65.32472222222222",-65.32472222222222,49.25083333333333,91.1,31.0,7051163.2021.5.31,1.75,59.8,QC,5.0,0.0,CAP-MADELEINE,37.0,16.2,7051163,14.3,2021.0,0.0,-4.1,0.0,0
266,371372,QC,55.3554,-76.0912,2021-05-25,0.0,L,nordique,Taiga Shield East,"(55.3554, -76.0912)","56.53611111111111,-76.51833333333333",-76.51833333333333,56.53611111111111,91.1,25.0,7108564.2021.5.25,1.75,59.8,QC,5.0,0.0,UMIUJAQ A,91.0,0.0,7108564,8.0,2021.0,0.0,-4.1,0.0,0
267,371382,QC,49.7934,-78.9444,2021-06-06,0.0,L,intensive,Boreal Shield East,"(49.7934, -78.9444)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,91.1,6.0,7094637.2021.6.6,1.75,59.8,QC,6.0,0.0,MATAGAMI,37.0,0.0,7094637,29.9,2021.0,0.0,-4.1,0.0,0
268,371401,QC,48.7492,-72.7857,2021-06-26,0.0,L,intensive,Boreal Shield East,"(48.7492, -72.7857)","48.84166666666667,-72.54694444444445",-72.54694444444445,48.84166666666667,91.1,26.0,7065639.2021.6.26,18.1,40.766666666666666,QC,6.0,0.0,NORMANDIN,33.0,11.9,7065639,14.3,2021.0,0.0,-12.5,0.0,0
269,371444,QC,49.1904,-76.64669999999998,2021-07-09,0.0,L,intensive,Boreal Shield East,"(49.1904, -76.64669999999998)","49.757783333333336,-77.79307222222222",-77.79307222222222,49.757783333333336,91.1,9.0,7094637.2021.7.9,14.9,59.8,QC,7.0,0.0,MATAGAMI,37.0,0.0,7094637,24.4,2021.0,0.0,-7.4,0.0,0
270,371503,QC,48.7468,-72.67489999999998,2021-07-27,0.0,L,intensive,Boreal Shield East,"(48.7468, -72.67489999999998)","48.84166666666667,-72.54694444444445",-72.54694444444445,48.84166666666667,91.1,27.0,7065639.2021.7.27,8.04,59.8,QC,7.0,0.0,NORMANDIN,35.0,0.0,7065639,18.5,2021.0,0.0,-4.1,0.0,0
